,title,locateName,totalPrice,unitPrice,houseInfo,followInfo,tags,url
10,中海九号公馆 4室2厅 南 北,"['中海九号公馆 ', '金融城']",960,"50,516元/平",4室2厅 | 190.04平米 | 南 北 | 毛坯 | 高楼层(共31层)  | 板楼,15人关注 / 6个月以前发布,"['近地铁', 'VR看装修', '随时看房']",https://cd.lianjia.com/ershoufang/106116087282.html
11,时代天城 2室2厅 西,"['时代天城 ', '广都']",115,"15,672元/平",2室2厅 | 73.38平米 | 西 | 精装 | 中楼层(共23层)  | 塔楼,8人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满五年']",https://cd.lianjia.com/ershoufang/106117924236.html
12,大源北一街25号 2室1厅 东,"['大源北一街25号 ', '大源']",68.8,"13,611元/平",2室1厅 | 50.55平米 | 东 | 简装 | 18层  | 板塔结合,3人关注 / 26天以前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106118058217.html
13,中海城南一号二期 4室1厅 东,"['中海城南一号二期 ', '金融城']",1120,"57,855元/平",4室1厅 | 193.59平米 | 东 | 精装 | 中楼层(共23层)  | 板楼,12人关注 / 9个月以前发布,"['VR房源', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106115186327.html
14,蜀都中心一期 2室1厅 西,"['蜀都中心一期 ', '大源']",160,"18,000元/平",2室1厅 | 88.89平米 | 西 | 精装 | 中楼层(共39层)  | 板塔结合,7人关注 / 一年前发布,VR看装修,https://cd.lianjia.com/ershoufang/106113997914.html
15,清凤时代城 3室2厅 北,"['清凤时代城 ', '大源']",245,"27,135元/平",3室2厅 | 90.29平米 | 北 | 精装 | 高楼层(共32层) | 2016年 | 板塔结合,10人关注 / 1个月以前发布,"['近地铁', 'VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117598803.html
16,上海花园(高新) 2室1厅 南,"['上海花园(高新) ', '神仙树']",220,"21,201元/平",2室1厅 | 103.77平米 | 南 | 精装 | 中楼层(共13层)  | 板楼,14人关注 / 10个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106114772766.html
17,安信花园 3室1厅 东南,"['安信花园 ', '新北']",130,"14,310元/平",3室1厅 | 90.85平米 | 东南 | 简装 | 中楼层(共6层)  | 塔楼,11人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106113413958.html
18,怡馨家园 3室2厅 东,"['怡馨家园 ', '广都']",156,"16,274元/平",3室2厅 | 95.86平米 | 东 | 精装 | 低楼层(共26层) | 2019年 | 板塔结合,13人关注 / 1个月以前发布,"['近地铁', 'VR看装修']",https://cd.lianjia.com/ershoufang/106117663714.html
19,北辰朗诗南门绿郡二期 4室2厅 东 西,"['北辰朗诗南门绿郡二期 ', '大源']",519,"33,502元/平",4室2厅 | 154.92平米 | 东 西 | 毛坯 | 22层 | 2019年 | 板楼,10人关注 / 一年前发布,"['VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106111481727.html
20,南华佳苑 1室1厅 东南,"['南华佳苑 ', '大源']",87,"17,601元/平",1室1厅 | 49.43平米 | 东南 | 简装 | 中楼层(共18层) | 2015年 | 塔楼,5人关注 / 6个月以前发布,"['VR房源', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106116083019.html
21,桐梓林小区 1室1厅 南,"['桐梓林小区 ', '紫荆']",53,"12,165元/平",1室1厅 | 43.57平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,8人关注 / 2个月以前发布,"['近地铁', 'VR房源', '房本满五年']",https://cd.lianjia.com/ershoufang/106117498704.html
22,四季家园 3室2厅 南 北,"['四季家园 ', '紫荆']",168,"16,017元/平",3室2厅 | 104.89平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117956345.html
23,花样年美岸 3室2厅 南 北,"['花样年美岸 ', '大源']",260,"30,010元/平",3室2厅 | 86.64平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,9人关注 / 一年前发布,"['近地铁', 'VR看装修', '随时看房']",https://cd.lianjia.com/ershoufang/106113198913.html
24,大源北一街25号 2室1厅 东南,"['大源北一街25号 ', '大源']",119.6,"14,847元/平",2室1厅 | 80.56平米 | 东南 | 简装 | 18层  | 板塔结合,0人关注 / 1个月以前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117593043.html
25,翡翠半岛 2室1厅 南,"['翡翠半岛 ', '远大']",125,"15,391元/平",2室1厅 | 81.22平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,1人关注 / 28天以前发布,VR看装修,https://cd.lianjia.com/ershoufang/106118026338.html
26,中德·英伦世邦F区 4室2厅 南 北,"['中德·英伦世邦F区 ', '中德']",300,"21,605元/平",4室2厅 | 138.86平米 | 南 北 | 毛坯 | 高楼层(共29层) | 2018年 | 板塔结合,6人关注 / 5个月以前发布,"['VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106116245209.html
27,银泰泰悦湾 3室2厅 南,"['银泰泰悦湾 ', '金融城']",510,"45,544元/平",3室2厅 | 111.98平米 | 南 | 精装 | 低楼层(共30层)  | 板塔结合,4人关注 / 9个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106115264784.html
28,逸都国际 2室2厅 西,"['逸都国际 ', '大源']",232,"26,263元/平",2室2厅 | 88.34平米 | 西 | 简装 | 中楼层(共18层)  | 板塔结合,3人关注 / 5个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106116410583.html
29,新园社区 2室1厅 东南,"['新园社区 ', '市一医院']",75.8,"11,045元/平",2室1厅 | 68.63平米 | 东南 | 精装 | 高楼层(共7层)  | 板塔结合,13人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106113696819.html
30,成都文儒德 4室2厅 南,"['成都文儒德 ', '金融城']",1050,"56,589元/平",4室2厅 | 185.55平米 | 南 | 精装 | 中楼层(共26层) | 2017年 | 板楼,22人关注 / 6个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106116139557.html
31,花样年美岸 3室1厅 南,"['花样年美岸 ', '大源']",210,"26,303元/平",3室1厅 | 79.84平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,17人关注 / 10个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106114768193.html
32,一品CG 3室2厅 北,"['一品CG ', '大源']",230,"25,531元/平",3室2厅 | 90.09平米 | 北 | 简装 | 中楼层(共32层) | 2017年 | 塔楼,2人关注 / 6个月以前发布,"['近地铁', 'VR房源', '随时看房']",https://cd.lianjia.com/ershoufang/106116239685.html
33,花样年美岸 3室2厅 南 北,"['花样年美岸 ', '大源']",255,"29,545元/平",3室2厅 | 86.31平米 | 南 北 | 精装 | 低楼层(共32层)  | 板塔结合,17人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106113143797.html
34,大源北一街25号 1室1厅 东,"['大源北一街25号 ', '大源']",69,"13,621元/平",1室1厅 | 50.66平米 | 东 | 毛坯 | 高楼层(共18层)  | 板塔结合,3人关注 / 1个月以前发布,"['VR房源', '房本满两年']",https://cd.lianjia.com/ershoufang/106117566387.html
35,城南名著 3室1厅 北,"['城南名著 ', '广都']",155,"15,738元/平",3室1厅 | 98.49平米 | 北 | 其他 | 高楼层(共18层)  | 板塔结合,3人关注 / 7个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106115851120.html
36,锦龙云府 2室1厅 南 北,"['锦龙云府 ', '广都']",150,"18,213元/平",2室1厅 | 82.36平米 | 南 北 | 精装 | 高楼层(共25层) | 2017年 | 板塔结合,3人关注 / 3个月以前发布,"['VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117206643.html
37,普天小区 3室1厅 南,"['普天小区 ', '紫荆']",116,"12,260元/平",3室1厅 | 94.62平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,9人关注 / 5个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106116266093.html
38,临江苑东区 1室1厅 西南,"['临江苑东区 ', '大源']",111.8,"21,926元/平",1室1厅 | 50.99平米 | 西南 | 简装 | 中楼层(共26层) | 2016年 | 塔楼,0人关注 / 3个月以前发布,"['VR看装修', '房本满两年']",https://cd.lianjia.com/ershoufang/106117192616.html
39,临江苑西区 1室1厅 东,"['临江苑西区 ', '大源']",105,"20,532元/平",1室1厅 | 51.14平米 | 东 | 精装 | 低楼层(共26层) | 2016年 | 板塔结合,0人关注 / 1个月以前发布,"['VR看装修', '房本满两年']",https://cd.lianjia.com/ershoufang/106117762549.html
40,艺家CLASS 3室2厅 西,"['艺家CLASS ', '大源']",185,"21,845元/平",3室2厅 | 84.69平米 | 西 | 精装 | 31层  | 板塔结合,8人关注 / 1个月以前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117731398.html
41,美洲花园三期 2室2厅 东南 西南,"['美洲花园三期 ', '新北']",105,"15,255元/平",2室2厅 | 68.83平米 | 东南 西南 | 简装 | 低楼层(共6层)  | 板楼,2人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117590927.html
42,世豪瑞丽 2室1厅 西北,"['世豪瑞丽 ', '大源']",205,"25,247元/平",2室1厅 | 81.2平米 | 西北 | 简装 | 高楼层(共32层)  | 塔楼,3人关注 / 3个月以前发布,"['近地铁', 'VR房源', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117164326.html
43,保利心语花园二期 3室2厅 西南,"['保利心语花园二期 ', '大源']",498,"36,375元/平",3室2厅 | 136.91平米 | 西南 | 精装 | 32层  | 板楼,17人关注 / 7个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106115840477.html
44,南城都汇汇馨园三期 4室2厅 南,"['南城都汇汇馨园三期 ', '市一医院']",388,"27,041元/平",4室2厅 | 143.49平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,11人关注 / 8个月以前发布,"['VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106115434558.html
45,锦龙云府 2室1厅 东,"['锦龙云府 ', '广都']",148,"18,739元/平",2室1厅 | 78.98平米 | 东 | 精装 | 低楼层(共34层)  | 板塔结合,3人关注 / 4个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106116973889.html
46,融创香璟台东苑三期 3室2厅 西,"['融创香璟台东苑三期 ', '中德']",241,"20,574元/平",3室2厅 | 117.14平米 | 西 | 精装 | 中楼层(共31层) | 2021年 | 板塔结合,29人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117811947.html
47,大源欢乐颂 2室1厅 东,"['大源欢乐颂 ', '大源']",215,"29,312元/平",2室1厅 | 73.35平米 | 东 | 简装 | 高楼层(共31层) | 2021年 | 塔楼,1人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '随时看房']",https://cd.lianjia.com/ershoufang/106117790691.html
48,时代晶座(高新) 2室1厅 西,"['时代晶座(高新) ', '大源']",180,"27,125元/平",2室1厅 | 66.36平米 | 西 | 精装 | 中楼层(共33层)  | 塔楼,4人关注 / 2个月以前发布,"['近地铁', 'VR房源', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117421121.html
49,新川雅居 2室1厅 北,"['新川雅居 ', '广都']",118,"20,206元/平",2室1厅 | 58.4平米 | 北 | 精装 | 中楼层(共23层) | 2017年 | 板塔结合,3人关注 / 2个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117441088.html
50,紫竹苑 2室1厅 西南,"['紫竹苑 ', '紫荆']",162,"16,497元/平",2室1厅 | 98.2平米 | 西南 | 简装 | 低楼层(共7层)  | 板楼,8人关注 / 5个月以前发布,"['近地铁', 'VR房源', '随时看房']",https://cd.lianjia.com/ershoufang/106116485690.html
51,保利锦湖林语南区 3室2厅 西,"['保利锦湖林语南区 ', '金融城']",350,"36,585元/平",3室2厅 | 95.67平米 | 西 | 精装 | 高楼层(共22层)  | 板塔结合,23人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106112504645.html
52,欧尚庭院 3室2厅 西北,"['欧尚庭院 ', '中和']",129,"12,659元/平",3室2厅 | 101.91平米 | 西北 | 简装 | 中楼层(共11层)  | 板楼,14人关注 / 9个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106115077775.html
53,高盛金融中心 2室2厅 南,"['高盛金融中心 ', '金融城']",258,"29,649元/平",2室2厅 | 87.02平米 | 南 | 精装 | 中楼层(共38层)  | 板塔结合,12人关注 / 11个月以前发布,"['近地铁', 'VR房源', '随时看房']",https://cd.lianjia.com/ershoufang/106114378225.html
54,御廷上郡 4室2厅 东,"['御廷上郡 ', '中和']",204,"17,125元/平",4室2厅 | 119.13平米 | 东 | 简装 | 中楼层(共26层)  | 板塔结合,2人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满五年']",https://cd.lianjia.com/ershoufang/106117677508.html
55,远大都市风景一期 3室2厅 西北,"['远大都市风景一期 ', '远大']",178,"17,820元/平",3室2厅 | 99.89平米 | 西北 | 精装 | 中楼层(共6层)  | 板楼,317人关注 / 10个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106114616975.html
56,尚郡 3室2厅 东北,"['尚郡 ', '大源']",246,"27,936元/平",3室2厅 | 88.06平米 | 东北 | 简装 | 30层  | 板塔结合,2人关注 / 3个月以前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117210534.html
57,IMC国际广场 1室1厅 南,"['IMC国际广场 ', '大源']",150,"29,674元/平",1室1厅 | 50.55平米 | 南 | 精装 | 中楼层(共19层) | 2017年 | 板塔结合,1人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117948826.html
58,南城都汇汇雅园二期 2室1厅 南,"['南城都汇汇雅园二期 ', '市一医院']",175,"19,600元/平",2室1厅 | 89.29平米 | 南 | 简装 | 低楼层(共18层)  | 板塔结合,103人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106110616222.html
59,中洲锦城湖岸 4室2厅 东 西,"['中洲锦城湖岸 ', '大源']",740,"41,141元/平",4室2厅 | 179.87平米 | 东 西 | 毛坯 | 低楼层(共13层) | 2022年 | 板楼,16人关注 / 2个月以前发布,"['VR房源', '随时看房']",https://cd.lianjia.com/ershoufang/106117514256.html
60,鸿阁一号 1室1厅 南,"['鸿阁一号 ', '广都']",72,"12,181元/平",1室1厅 | 59.11平米 | 南 | 简装 | 低楼层(共24层)  | 塔楼,1人关注 / 19天以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106118152513.html
61,新怡花园A区 2室2厅 西,"['新怡花园A区 ', '远大']",133,"13,983元/平",2室2厅 | 95.12平米 | 西 | 精装 | 高楼层(共18层)  | 板楼,6人关注 / 10个月以前发布,"['VR看装修', '随时看房']",https://cd.lianjia.com/ershoufang/106114903749.html
62,中海城南一号一期 5室2厅 南,"['中海城南一号一期 ', '金融城']",1480,"60,065元/平",5室2厅 | 246.4平米 | 南 | 精装 | 中楼层(共23层)  | 板塔结合,0人关注 / 1个月以前发布,"['VR看装修', '房本满五年']",https://cd.lianjia.com/ershoufang/106117763246.html
63,东苑A区 3室1厅 南,"['东苑A区 ', '东苑']",277,"26,444元/平",3室1厅 | 104.75平米 | 南 | 简装 | 高楼层(共32层)  | 板塔结合,2人关注 / 11个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106114463378.html
64,朗基御今缘 3室2厅 东南,"['朗基御今缘 ', '大源']",340,"31,450元/平",3室2厅 | 108.11平米 | 东南 | 简装 | 高楼层(共27层) | 2018年 | 板塔结合,6人关注 / 9个月以前发布,"['VR房源', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106115202595.html
65,天鹅湖北苑 3室2厅 东南,"['天鹅湖北苑 ', '新会展']",248,"16,361元/平",3室2厅 | 151.58平米 | 东南 | 精装 | 高楼层(共31层)  | 板塔结合,11人关注 / 7个月以前发布,"['近地铁', 'VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106115792123.html
66,南铁新居 3室1厅 北,"['南铁新居 ', '东苑']",155,"13,691元/平",3室1厅 | 113.22平米 | 北 | 毛坯 | 中楼层(共6层)  | 板楼,3人关注 / 4个月以前发布,"['VR房源', '随时看房']",https://cd.lianjia.com/ershoufang/106117015657.html
67,中海兰庭 4室2厅 东南,"['中海兰庭 ', '大源']",390,"31,765元/平",4室2厅 | 122.78平米 | 东南 | 简装 | 中楼层(共24层)  | 板塔结合,4人关注 / 3个月以前发布,"['近地铁', 'VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117259596.html
68,万科璟南堂 4室2厅 南 北,"['万科璟南堂 ', '中和']",335,"26,856元/平",4室2厅 | 124.74平米 | 南 北 | 精装 | 高楼层(共14层)  | 板楼,21人关注 / 9个月以前发布,"['VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106115130475.html
69,蜀都中心一期 2室2厅 东,"['蜀都中心一期 ', '大源']",159,"17,956元/平",2室2厅 | 88.55平米 | 东 | 简装 | 低楼层(共39层)  | 板塔结合,9人关注 / 11个月以前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106114363174.html
70,天鹅湖花园 6室1厅 西北,"['天鹅湖花园 ', '新会展']",550,"16,378元/平",6室1厅 | 335.83平米 | 西北 | 毛坯 | 低楼层(共31层)  | 板楼,6人关注 / 3个月以前发布,"['VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117307887.html
71,御廷上郡 2室1厅 西北,"['御廷上郡 ', '中和']",112,"16,581元/平",2室1厅 | 67.55平米 | 西北 | 精装 | 中楼层(共33层)  | 板塔结合,2人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满五年']",https://cd.lianjia.com/ershoufang/106117882849.html
72,天鹅湖北苑 2室1厅 东,"['天鹅湖北苑 ', '新会展']",88,"13,953元/平",2室1厅 | 63.07平米 | 东 | 简装 | 高楼层(共31层)  | 塔楼,20人关注 / 6个月以前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106116157483.html
73,新川雅居 2室1厅 东,"['新川雅居 ', '广都']",121,"19,029元/平",2室1厅 | 63.59平米 | 东 | 精装 | 中楼层(共32层) | 2017年 | 板塔结合,2人关注 / 6个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106116220978.html
74,龙湖九里晴川 3室2厅 东,"['龙湖九里晴川 ', '广都']",248,"24,803元/平",3室2厅 | 99.99平米 | 东 | 简装 | 高楼层(共31层) | 2017年 | 板塔结合,11人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106112231253.html
75,华润凤凰城二期 3室1厅 西南,"['华润凤凰城二期 ', '大源']",348,"31,222元/平",3室1厅 | 111.46平米 | 西南 | 精装 | 中楼层(共25层)  | 板塔结合,6人关注 / 6个月以前发布,"['VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106116184373.html
76,天府豪庭 3室2厅 南,"['天府豪庭 ', '大源']",246,"24,338元/平",3室2厅 | 101.08平米 | 南 | 简装 | 低楼层(共39层)  | 板塔结合,15人关注 / 一年前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106112923919.html
77,格林君典 2室1厅 东,"['格林君典 ', '中和']",139.8,"15,446元/平",2室1厅 | 90.51平米 | 东 | 简装 | 中楼层(共17层)  | 板塔结合,1人关注 / 5个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106116306098.html
78,军安卫士花园 3室2厅 南 北,"['军安卫士花园 ', '中和']",168,"14,710元/平",3室2厅 | 114.21平米 | 南 北 | 精装 | 低楼层(共26层)  | 板楼,9人关注 / 1个月以前发布,"['VR看装修', '房本满五年']",https://cd.lianjia.com/ershoufang/106117754482.html
79,红树湾 3室1厅 南,"['红树湾 ', '中和']",189,"15,469元/平",3室1厅 | 122.18平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,23人关注 / 一年前发布,"['VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106114011698.html
80,锦尚天华 3室2厅 东,"['锦尚天华 ', '东苑']",168,"19,144元/平",3室2厅 | 87.76平米 | 东 | 精装 | 中楼层(共34层)  | 板塔结合,7人关注 / 4个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117017069.html
81,中海城南华府 3室2厅 南,"['中海城南华府 ', '金融城']",629,"46,421元/平",3室2厅 | 135.5平米 | 南 | 精装 | 中楼层(共31层)  | 板塔结合,9人关注 / 31天以前发布,"['VR看装修', '房本满五年']",https://cd.lianjia.com/ershoufang/106117993775.html
82,东方希望天祥广场 4室2厅 西南,"['东方希望天祥广场 ', '大源']",415,"24,154元/平",4室2厅 | 171.82平米 | 西南 | 精装 | 高楼层(共47层)  | 板楼,2人关注 / 18天以前发布,"['近地铁', 'VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106118166602.html
83,香年广场 1室1厅 西,"['香年广场 ', '大源']",121,"24,104元/平",1室1厅 | 50.2平米 | 西 | 简装 | 高楼层(共35层) | 2012年 | 塔楼,0人关注 / 1个月以前发布,"['近地铁', 'VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106117712312.html
84,龙湖九里晴川 4室2厅 南,"['龙湖九里晴川 ', '广都']",380,"29,993元/平",4室2厅 | 126.7平米 | 南 | 毛坯 | 中楼层(共31层) | 2017年 | 板楼,2人关注 / 11天以前发布,"['近地铁', 'VR房源', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106118250682.html
85,仁美熙和府 3室2厅 西南,"['仁美熙和府 ', '中和']",220,"22,470元/平",3室2厅 | 97.91平米 | 西南 | 精装 | 低楼层(共32层) | 2021年 | 塔楼,0人关注 / 16天以前发布,"['VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106118182738.html
86,天悦府 2室1厅 西,"['天悦府 ', '大源']",338,"37,995元/平",2室1厅 | 88.96平米 | 西 | 简装 | 高楼层(共31层) | 2015年 | 塔楼,0人关注 / 17天以前发布,"['VR看装修', '房本满两年', '随时看房']",https://cd.lianjia.com/ershoufang/106118179569.html
87,合能璞丽 3室1厅 西,"['合能璞丽 ', '大源']",285,"35,954元/平",3室1厅 | 79.27平米 | 西 | 简装 | 高楼层(共28层) | 2017年 | 板塔结合,0人关注 / 23天以前发布,"['VR房源', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106118088738.html
88,名著司南 3室2厅 东 西,"['名著司南 ', '广都']",198,"17,996元/平",3室2厅 | 110.03平米 | 东 西 | 精装 | 中楼层(共32层)  | 板塔结合,0人关注 / 2个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106117449836.html
89,中铁城锦南汇 2室2厅 东,"['中铁城锦南汇 ', '中德']",126,"19,019元/平",2室2厅 | 66.25平米 | 东 | 精装 | 高楼层(共39层)  | 塔楼,8人关注 / 4个月以前发布,"['近地铁', 'VR看装修', '房本满五年', '随时看房']",https://cd.lianjia.com/ershoufang/106116629282.html
90,齐盛艺境 3室2厅 西南,"['齐盛艺境 ', '远大']",175,"13,455元/平",3室2厅 | 130.07平米 | 西南 | 简装 | 中楼层(共22层)  | 板楼,1人关注 / 11天以前发布,"['近地铁', 'VR房源', '房本满五年']",https://cd.lianjia.com/ershoufang/106118250177.html
