,0
134,蜀秀青城2期 
135,青城郡 
136,中城美山居 
137,城北山水 
138,安澜骏景 
139,青城鉴山 
140,天伦花园(都江堰) 
141,泓坊河畔 
142,都乐锦庐 
143,青城山房 
144,五桂苑 
145,观山墅一区 
146,银海金岸 
147,康复路127号 
148,银桂花园 
149,水印长滩(柏条河北路中段) 
150,恬园 
151,都江懿府 
152,永丰教师楼 
153,吉祥苑 
154,兰花村 
155,城投锦溪城 
156,鹭岛青城山社区 
157,上游槐苑 
158,紫景园 
159,经开区教师公寓 
160,岷江华庭 
161,国际名都 
162,青景苑 
163,兴堰丽景C区 
164,银杏公寓2期 
165,奎光西上街 
166,钱江美域 
167,青城路336号二期 
168,三台小区 
169,滨江国际 
170,林涧花语 
171,天海花园 
172,明豪澜庭 
173,高桥B3-北区 
174,都江华府 
175,岷江国际 
176,雅乐苑 
177,翠朗园 
178,青城雅舍 
179,解放大院 
180,山水天成(莲花堰路) 
181,高桥鑫玉B1小区西区 
182,仙客来苑 
183,爱心家园 
184,沪都家园东区 
185,禹苑 
186,永寿教师楼 
187,高桥阳光 
188,峰景尚品居 
189,恒成花园 
190,青城山水 
191,都江明珠 
192,民康一苑 
193,兴堰丽景B区 
194,福星惠誉青城府 
195,长乐苑 
196,红光园 
197,观凤新区东苑 
198,奎光路301号附1号 
199,静苑(学府路) 
200,清水人家 
201,吉昌佳苑 
202,青云阶 
203,水乡人家B区 
204,假日青城 
205,堰锦家园 
206,堰孚国际公馆 
207,丽水青城 
208,山茶园 
209,华丽茗居 
210,金都苑 
211,都江花园瑞园 
212,爱家佳苑 
213,都江堰市壹街区拆迁双槐安置点 
214,城北阳光小区 
215,青城5+2 
216,慧民雅居B区 
217,观凤新区西苑 
218,青城外滩 
219,枫尚云锦 
220,东软青城逸景 
221,彩虹二苑 
222,谭家堰家属区 
223,幸福风景 
224,安吉苑 
225,青城皓庭 
226,紫坪福园 
227,瑞康花园 
228,民主A5 
229,都江森林别墅 
230,康欣苑(安金路) 
231,青景苑(041乡道) 
232,瑞馨苑 
233,蜀秀青城 
234,幸福世家 
235,长寿新居 
236,都鹏花园 
237,春语华璋 
238,都煤家属院 
239,海棠园 
240,山水田园 
241,中国青城2期 
242,康桥水乡C区 
243,安顺小区 
244,兴泰苑(新乐巷) 
245,怡家新城小区 
246,建设路204号 
247,古堰春晓 
248,高尔国际1期 
249,新马路22号 
250,蒲阳路565号 
251,岷江花园 
252,青城花园 
253,花洲原城小筑 
254,水都城市花园 
255,华夏广场小区 
256,千山墅 
257,莱茵园 
258,旅游局家属区 
259,岷江河畔 
260,西川花苑 
261,钰诚花园2期 
262,招商局家属区 
263,江安中路87号 
264,景中路199号 
265,都江堰花园 
266,钰诚花园 
267,景园小区 
268,杜鹃苑 
269,河畔雅居 
270,香雪海路51号 
271,联盟北路78号 
272,泰和巷31号 
273,民主小区A6区 
274,幸福人家A4小区 
275,奎光东一街49号 
276,中山北路16号 
277,牡丹巷48号 
278,优品道锦樾 
279,鑫桥苑 
280,建设路413号 
281,馨福苑 
282,水都新城 
283,绿地无舍青城 
284,沪都家园西区 
285,万达城依山墅 
286,外北街169号 
287,高桥B2 
288,都江堰市水务局外北街家属区56号 
289,同发苑(平义二巷) 
290,水都豪庭 
291,都机厂家属区 
292,城北风景苑西区 
293,滨河小区(江安河东路下段) 
294,佳美新居 
295,大观街172号 
296,都之都 
297,建川丽水青城玫瑰苑桂院 
298,迎宾路169号 
299,文荟三园 
300,随园 
301,水电十局上基地家属院 
302,安康苑第二园 
303,银海花园六期 
304,大诚畔溪苑 
305,天下青城A区 
306,平义社区 
307,奎光东四街95号-131号 
308,逸岭锦江 
309,学府路45号 
310,岷江华庭二期 
311,彩虹一苑 
312,世代都江 
313,龙潭湾花园 
314,农大教职工住宅 
315,马尔康干休所 
316,宁江厂家属区 
317,太平街411号 
318,幸福路213号 
319,蒲阳路299号 
320,春天花园(文荟路) 
321,金平巷6号 
322,三官桥23号 
323,安福院 
324,通锦路401号 
325,奎光路304号附1号 
326,奎光西环街84号 
327,都江森邻花园 
328,宝瓶花园 
329,桂花苑 
330,瑞风苑 
331,烟草公司家属区(观凤东街) 
332,蒲阳路37号 
333,岷山馨苑 
334,新乐苑(新乐巷) 
335,卧龙基地 
336,林机厂家属区 
337,市法院家属区 
338,张江御景豪庭 
339,龙潭湾广场 
340,国光纳帕谷 
341,佳美公寓 
342,安轻路480号 
343,都江堰市司法局家属区住宅楼 
344,百花苑(莲花南路) 
345,民主小区A3区 
346,幸福37号院 
347,黄龙花园 
348,奎光西街52号 
349,上善熙 
350,中药材公司家属区 
351,杜鹃园(杜鹃街) 
352,高桥小区 
353,佳瑞苑 
354,学府路671号 
355,红锦汇 
356,外北佳苑 
357,红豆园 
358,金江小区 
359,静馨苑公寓 
360,安心院 
361,岷江公寓 
362,银海公寓 
363,同心苑 
364,建设A区四区 
365,幸福街道解放社区统计局宿舍 
366,鹤舞青城 
367,新颜院 
368,松潘县都江堰干休所 
369,江安西二街2号 
370,御都豪庭 
371,碧城苑 
372,景中路58号 
373,顺意院 
374,金叶宾馆家属区 
375,香樟园(问道路) 
376,紫荆苑 
377,古堰新天地(江安路) 
378,奎光西街56号 
379,阳光西里 
380,高尔国际2期 
381,桢楠园 
382,玉府新区 
383,广场欣城 
384,新苑(观凤二巷) 
385,青青庭院 
386,景凤街133号 
387,城北别院 
388,观凤苑 
389,紫薇园(问道路) 
390,青城两河山庄 
391,山南花园 
392,观景路585号 
393,龙胜花园 
394,馨苑小区西北区 
395,景环路89号院 
396,迎宾路416号 
397,和谐苑 
398,银海花园三期 
399,奎光西上中街107号 
400,迎宾花园 
401,慧民雅居A区 
402,奎光西下中街2号 
403,幸福家园 
404,清水人家B区 
405,国税局家属区 
406,都江森邻香郡 
407,小金电力干休所 
408,四川电力疗养院家属区 
409,德华苑 
410,阅山墅 
411,景凤街138号 
412,竹径悦山 
413,实新小区 
414,下基地小区 
415,紫东苑 
416,友谊苑(都江堰) 
417,兴城人居云山府 
418,江都花园 
419,联盟苑 
