,0
187,香城丽园 
188,金荷大厦 
189,佳乐国际城一期 
190,新高建设公寓 
191,博雅桂湖郡 
192,盛世香河 
193,常青藤二期 
194,保利银杏郡 
195,经典魅力 
196,双江苑 
197,和信龙腾府 
198,新都花园一期 
199,金香领邸 
200,水沐环岛 
201,润扬观澜鹭岛一期 
202,猫市巷12号 
203,春天里 
204,宝光大道北段159号 
205,桂湖名城一期 
206,信地兰卡威 
207,天香苑 
208,香城国际 
209,优品道珑苑 
210,状元府邸(新都) 
211,交大香悦 
212,万千城 
213,宝光大道北段34号 
214,合景格林春天 
215,香樟林 
216,天府江南B区 
217,万科五龙山九墅 
218,香界 
219,东环路416号 
220,天府香城印象 
221,保利狮子湖紫竹郡 
222,聚贤雅丽园 
223,芙蓉名城B区 
224,上锦康城A期 
225,新都国际广场二期 
226,芙蓉名城A区 
227,香江紫钻 
228,公园峰景 
229,蓝光花满庭三期北区 
230,香城榕园 
231,新丰嘉苑 
232,桂湖商城桂花园 
233,新都电力大厦 
234,博雅丽景 
235,外南街28号 
236,保利湖心岛美湖苑 
237,流溪苑 
238,博雅新城E区 
239,富城花园 
240,博雅新城B区 
241,保利公园198玫瑰郡 
242,成博小区 
243,泰兴里 
244,中集大道555号 
245,博海城一期 
246,丰怡阳光A区 
247,西街1号附1 
248,瓦店路62号 
249,香满庭 
250,神仙树小区 
251,天晨花溪碧 
252,翠蝶湾 
253,南丰花园 
254,天元山庄二期 
255,常青藤一期 
256,我的巷子 
257,丰盛名苑 
258,金峰云水涧一期 
259,白鹤一号 
260,天旭逸城 
261,明新国际新城 
262,油缸厂小区 
263,桂景花城 
264,东城家园 
265,禾登新城 
266,生态庭苑 
267,永星小区 
268,五四小区 
269,桂林苑 
270,东环路二巷16号 
271,上升街58号 
272,圣谕亭巷322号 
273,熊猫基地生态园小区 
274,新达物业 
275,天赐江陵半岛 
276,金都小区 
277,湖滨路336号 
278,中铁十三局住宅小区 
279,园丁之家 
280,桑园二巷5号 
281,岚颐公馆 
282,交大云堤 
283,美林国际社区 
284,交大壹佰棟 
285,北新路396号 
286,人居悦云庭 
287,保利大都汇丨雅汇 
288,新中路56号 
289,澳洲湾 
290,桂湖名都 
291,外南街174号 
292,东巷47号附8号 
293,俊发滨河俊园 
294,香荷名居 
295,思学园小区 
296,和信沪丰领地 
297,香洲南亭 
298,兴泰苑 
299,桂湖东路210号 
300,勤俭巷101号 
301,天府石油乐园 
302,水岸风景 
303,如意大道50号 
304,锦绣庭院 
305,东街五巷18号 
306,锦水苑社区 
307,保利湖心岛丽湖苑 
308,友盛上都 
309,北新润苑一期 
310,保利大都汇璟汇 
311,邻和苑 
312,汉城小区 
313,翔宇榜样 
314,新光路1号 
315,钰邸华府 
316,盛世名城 
317,天龙瑞景 
318,怡欣苑(新都) 
319,和信天骄府 
320,人居璟云庭 
321,香城润园 
322,新中路64号 
323,崇义桥南街182号 
324,学府苑(新都) 
325,中洲中央公园五期御湖湾 
326,紫瑞街一巷11号 
327,桑园二巷92号 
328,南河湾 
329,红光小区(新都) 
330,八二一小区 
331,金峰云水涧二期 
332,新都一中家属院 
333,名品佳7080 
334,宝光大道中段404号 
335,北延风景 
336,天府苑 
337,泽瀚峰景 
338,东环路四巷235号 
339,圣谕亭巷334号 
340,保利公园198翡翠谷 
341,东街48号 
342,锦泰河畔 
343,状元街89号 
344,新都畜牧局宿舍 
345,壹品檀国际社区 
346,旭光小区 
347,红树林 
348,华逸花园新都苑 
349,保利观湖 
350,鲜花优活居 
351,东风园 
352,工贸小区 
353,状元街二巷12号 
354,华丰园 
355,大天路11号院 
356,丰瑞玺悦城 
357,西街99号院 
358,下南街37号 
359,状元街五巷46号 
360,东环路38号 
361,华丰庭园 
362,上南街87号 
363,桂湖河畔三期 
364,桂湖河畔一期 
365,一品雅居 
366,龙虎大厦 
367,金宇小区 
368,圣桦公馆 
369,毗河雅苑 
370,福缘小区 
371,建泰御嘉花苑 
372,金洲半岛 
373,桂花香邻 
374,崇义桥南街13号 
375,新泰西路110号 
376,梅花园 
377,南宁小区 
378,城北优品道 
379,竹韵新馆 
380,隆诚丽都 
381,菜市巷138号 
382,毕生路57号 
383,北新路118号 
384,东巷30号附5号 
385,三河东街243号 
386,北庭阳光 
387,亲和居 
388,龙家湾巷287号 
389,鑫汇丰家园A区 
390,文家二巷9号 
391,宝光大道南段185号 
392,桂馨园 
393,华丰园一期 
394,三阳郡都 
395,保利碧湖苑 
396,丽都半岛 
397,七一城市森林花园 
398,毕生路3号 
399,北新路289号 
400,合能珍宝锦城 
401,上升街55号 
402,时代名邸 
403,毕生路62号 
404,毕生路69号 
405,八号公寓 
406,金隅上城郡 
407,汇尚城 
408,桂湖河畔南区 
409,东街238号 
