,0
158,雅居乐花园香草山 
159,麓山国际云堤曦岸 
160,天投东鑫苑云熙 
161,麓山国际半月湾 
162,麓湖生态城汀院 
163,龙湖天境 
164,三利麓山城翠薇谷 
165,油建苑 
166,紫阳花园 
167,南湖左岸 
168,凯莱丽景雅筑 
169,成南锦秀 
170,华新商厦小区 
171,利通出水芙蓉 
172,阳光华庭 
173,锦官丽城亲水湾 
174,广益小区 
175,雅居乐富春山居 
176,富民路四段25号 
177,丽都新城二期 
178,府河菁华 
179,金鑫苑 
180,影城苑 
181,万欣明居 
182,东林春天 
183,长江西一横街 
184,中海万锦熙岸2期 
185,保利天空之城云琅 
186,蓝润ISC 
187,正北上街79号 
188,顺河一街12号 
189,瑞雪港湾 
190,平安苑(天府新区) 
191,双峰嶺 
192,丽都新城一期 
193,楠域丽景 
194,正北上街146号 
195,华新大院 
196,新疆石油花园一期 
197,保利天空之城云珀 
198,华阳实验小学 
199,保利天屿一期 
200,置富广场 
201,雅居乐铂雅苑 
202,石油华宇苑 
203,首创禧瑞锦江 
204,香汀兰庭 
205,心怡紫晶城 
206,茗景苑 
207,油建新区 
208,国税花园 
209,六菱小区 
210,海棠金宇府河花园 
211,顺心苑 
212,心怡德盛苑 
213,石化家园 
214,光明苑(天府新区) 
215,明珠怡园 
216,花雨苑 
217,顺河苑 
218,正西街81号 
219,华南苑二期 
220,金河城小区 
221,红豆家园 
222,华阳建安公寓 
223,双兴名居 
224,观景苑一期 
225,世发名居 
226,利民二街71号 
227,万科君逸 
228,首开龙湖云著一期 
229,融创玖棠府 
230,府河名居一期 
231,中海麓湖公馆 
232,东华公寓 
233,滨江天樾 
234,麓玥府 
235,天投北鑫苑南区 
236,向阳街68号 
237,滨江河畔 
238,协和居 
239,楠苑(天府新区) 
240,中海锦江城花涧Ⅳ期 
241,麓湖生态城麒麟荟 
242,中海观园西区 
243,中建华府锦城 
244,麓湖生态城琥珀瀛洲 
245,麓湖达观山观锦 
246,富民苑 
247,中海锦江城花涧五期 
248,阳光花园(天府新区) 
249,麓山国际塞尔维蒙 
250,正大艺苑 
251,华阳大道二段208号 
252,华协苑 
253,安居苑(天府新区) 
254,枫桥映月 
255,华新下街116号 
256,润禾书苑 
257,和顺居 
258,正北上街45号院 
259,麓湖生态城五彩林堤 
260,阳光华苑 
261,云龙荟云龙阁 
262,锦华苑(天府新区) 
263,长江西二横街9号 
264,华阳二中教师公寓 
265,丽都新城三期 
266,华阳大道三段11号 
267,福泽苑 
268,通济巷27号 
269,建安公司宿舍 
270,华贸佳苑 
271,顺城苑 
272,麓山国际帕萨迪纳1组 
273,新疆石油花园二期 
274,和顺苑 
275,和平路199号 
