,0
256,恩威楼家属院 
257,卡碧蓝湾 
258,府河金庐 
259,书南巷32号 
260,万达华府D区 
261,天府明珠花园 
262,包家巷77号院 
263,百花小区 
264,石牛小区 
265,望丛中路179号 
266,阿坝干休二所 
267,西都会 
268,西大街111号 
269,成铁安靖花园 
270,盛源学府名城 
271,靖湖湾 
272,金犀庭苑 
273,堰上 
274,香江半岛 
275,万科理想城二期·树院 
276,三四八小区 
277,鑫和苑(郫都) 
278,布鞋厂家属院 
279,欣洋城 
280,水电七局二分局 
281,中铁奥维尔一期 
282,正黄翡翠堂 
283,碧桂园锦熙府 
284,锦苑二期 
285,万树森林三期 
286,芙蓉小区 
287,南苑巷1号 
288,唐公馆 
289,广成苑 
290,金枫名苑 
291,犀浦百伦广场 
292,澜溪郡 
293,南兴巷117号 
294,远洋朗基国宾御府 
295,钻石苑 
296,漱玉花园 
297,政府教师楼 
298,南大街327号附3号 
299,真武巷28号 
300,金竹苑 
301,富轩豪景 
302,人民银行家属院 
303,工商银行家属院 
304,红光苑(郫都) 
305,文庙巷61号 
306,上都二期 
307,南兴巷3号 
308,润泽和兴苑 
309,南大街247号 
310,银丰园二区 
311,宝生街93号 
312,成都后花园一期 
313,万树森林一期 
314,金安花苑 
315,兰桂香林 
316,鹃城印象 
317,尚景岁月 
318,城东巷银行家属楼 
319,新南街318号 
320,江西巷25号 
321,鹃城家园 
322,领地金科蘭台府 
323,崇宁华府 
324,蜀郡清上居 
325,郫县一中教师小区 
326,望丛西路82号 
327,国宁西路158号 
328,景尚景二期 
329,佳苑 
330,雍雅庭園 
331,今日花园•熙苑 
332,今日靖园 
333,西区花园水云庭 
334,城西阳光 
335,祥和佳苑(郫都) 
336,书南巷53号 
337,包家巷91号院 
338,恒创蜀都公馆 
339,成灌西路76号 
340,水电七局二分局成灌西路生活区 
341,一环路西北段102号 
342,犀浦上街35号 
343,西藏广电苑58号院 
344,598家属院二期 
345,西华阳光 
346,书院街284号 
347,芙蓉山水浣溪 
348,上善天成 
349,杜鹃园 
350,岷阳小区 
351,蜀都新城 
352,实久花园 
353,一环路西南段136号 
354,西区花园白领公寓 
355,西华枫林 
356,何公路86号 
357,鹃城雅舍 
358,清江家园二期 
359,银杏苑(郫都) 
360,四季阳光 
361,瑞光花园 
362,星光大道B区 
